Wall time,Step,Value
1749543118.9246545,87,1.148395299911499
1749543132.9203634,88,1.1417417526245117
1749543146.864858,89,1.1509848833084106
1749543160.782869,90,1.139699101448059
1749543174.7318614,91,1.1439210176467896
1749543188.6437929,92,1.1339752674102783
1749543202.5947978,93,1.13832688331604
1749543216.5868914,94,1.1356489658355713
1749543230.5606856,95,1.1340782642364502
1749543244.4745512,96,1.1297307014465332
1749543258.4467351,97,1.1311944723129272
1749543272.4489448,98,1.132273554801941
1749543286.4080005,99,1.126600742340088
1749543300.3477528,100,1.128587007522583
1749543314.3344562,101,1.1219696998596191
1749543328.3177474,102,1.1270484924316406
1749543342.2229621,103,1.1266589164733887
1749543356.2097814,104,1.1270596981048584
1749543370.1723325,105,1.122719168663025
1749543384.1620119,106,1.117018699645996
1749543398.1618655,107,1.123183012008667
1749543412.2495415,108,1.1162617206573486
1749543426.1872995,109,1.111696481704712
1749543440.0711172,110,1.119185209274292
1749543453.9576957,111,1.108786940574646
1749543467.8989844,112,1.1150723695755005
1749543481.8450654,113,1.1193681955337524
1749543495.7854214,114,1.1171094179153442
1749543509.7196798,115,1.1043039560317993
1749543523.6523955,116,1.1071747541427612
1749543537.551253,117,1.1092349290847778
1749543551.4443088,118,1.1071282625198364
1749543565.3520703,119,1.1087427139282227
1749543579.3016462,120,1.1049466133117676
1749543593.2265682,121,1.1142008304595947
1749543607.1090062,122,1.1061797142028809
1749543621.0698676,123,1.0943365097045898
1749543635.01475,124,1.09828782081604
1749543648.9868162,125,1.0991166830062866
1749543662.9032402,126,1.0985846519470215
1749543676.848156,127,1.0946993827819824
1749543690.776083,128,1.0974470376968384
1749543704.719333,129,1.0897701978683472
1749543718.6185496,130,1.0916804075241089
1749543732.5739572,131,1.0936917066574097
1749543746.5413923,132,1.0902446508407593
1749543760.4572034,133,1.091233253479004
1749543774.3969674,134,1.0912611484527588
1749543788.3492782,135,1.0866872072219849
1749543802.2595873,136,1.08693265914917
1749543816.2025568,137,1.0882786512374878
1749543830.0805888,138,1.0842267274856567
1749543843.9976425,139,1.0841156244277954
1749543857.9315073,140,1.0787605047225952
1749543871.8510692,141,1.08479905128479
1749543885.8116856,142,1.0801243782043457
1749543899.7636356,143,1.0800862312316895
1749543913.7305737,144,1.0807040929794312
1749543927.6843612,145,1.0752720832824707
1749543941.6681166,146,1.07908296585083
1749543955.6094434,147,1.0773125886917114
1749543969.5477438,148,1.0723187923431396
1749543983.5232105,149,1.0715950727462769
1749543997.5097215,150,1.0749404430389404
1749544011.492914,151,1.0705066919326782
1749544025.442312,152,1.071885108947754
1749544039.407294,153,1.0690853595733643
1749544053.366546,154,1.0650107860565186
1749544067.3486583,155,1.0716509819030762
1749544081.324046,156,1.0687676668167114
1749544095.3157473,157,1.0631959438323975
1749544109.2249901,158,1.0629513263702393
1749544123.1433237,159,1.0665862560272217
1749544137.1064155,160,1.059130072593689
1749544151.024722,161,1.0590636730194092
1749544164.9908566,162,1.0586754083633423
1749544178.8967447,163,1.0567861795425415
1749544192.827905,164,1.0570988655090332
1749544206.7818441,165,1.0583292245864868
1749544220.765156,166,1.0509037971496582
1749544234.7393074,167,1.06095552444458
1749544248.726107,168,1.05191969871521
1749544262.67723,169,1.0512868165969849
1749544276.6378436,170,1.049750804901123
1749544290.613184,171,1.0518425703048706
1749544304.5748863,172,1.0470820665359497
1749544318.5144408,173,1.0501667261123657
1749544332.4559734,174,1.0500408411026
1749544346.8047276,175,1.044450044631958
1749544360.727823,176,1.0421401262283325
1749544374.616655,177,1.0477157831192017
1749544388.526827,178,1.0434556007385254
1749544402.412954,179,1.04193115234375
1749544416.3222291,180,1.043893814086914
1749544430.2272992,181,1.0397703647613525
1749544444.1260672,182,1.037815809249878
1749544458.025875,183,1.0360450744628906
1749544471.925019,184,1.0403802394866943
1749544485.8278487,185,1.0365716218948364
1749544499.7290926,186,1.0332770347595215
1749544513.631368,187,1.036376714706421
1749544527.5240107,188,1.0325400829315186
1749544541.428448,189,1.0326851606369019
1749544555.3198526,190,1.0340262651443481
1749544569.2306159,191,1.0310773849487305
1749544583.1308858,192,1.0339090824127197
1749544597.0906036,193,1.0286322832107544
1749544611.08758,194,1.0284020900726318
1749544625.089774,195,1.0305113792419434
1749544639.0860868,196,1.027380347251892
1749544653.1067786,197,1.02567720413208
1749544667.0917428,198,1.0236685276031494
1749544681.0894907,199,1.0263371467590332
1749544695.0835414,200,1.0266857147216797
1749544709.0600872,201,1.02322518825531
1749544723.0470223,202,1.0261154174804688
1749544737.0347898,203,1.022226333618164
1749544751.0458498,204,1.0221500396728516
1749544765.0572088,205,1.0188720226287842
1749544779.017067,206,1.019045114517212
1749544793.0336468,207,1.0215222835540771
1749544807.0395622,208,1.0129374265670776
1749544821.035637,209,1.0197136402130127
1749544835.0692842,210,1.015875220298767
1749544849.1231902,211,1.0134713649749756
1749544863.0781026,212,1.010364294052124
1749544877.0358603,213,1.0141608715057373
1749544891.0396578,214,1.014708399772644
1749544904.992561,215,1.010124921798706
1749544919.0005252,216,1.0087897777557373
1749544932.9940865,217,1.007106900215149
1749544947.008014,218,1.0142176151275635
1749544961.0120976,219,1.008098840713501
1749544974.9599893,220,1.0048764944076538
1749544988.9612548,221,1.0121971368789673
1749545002.986464,222,1.0093796253204346
1749545016.9978714,223,1.006098985671997
1749545030.9841304,224,1.0063576698303223
1749545044.97894,225,1.0041015148162842
1749545058.9589336,226,1.0014123916625977
1749545072.9453547,227,0.9979110360145569
1749545086.9315362,228,0.9994662404060364
1749545100.896012,229,1.0017081499099731
1749545114.865833,230,0.9952322840690613
1749545128.842171,231,1.0026792287826538
1749545142.8748634,232,0.9948299527168274
1749545156.8467786,233,0.9994874596595764
1749545170.8412426,234,0.994264543056488
1749545184.8786983,235,0.9953376650810242
1749545198.8823767,236,0.99824458360672
1749545212.8883417,237,0.9978199601173401
1749545226.893942,238,0.998275637626648
1749545240.874728,239,0.9933087825775146
1749545254.9110973,240,0.9919432997703552
1749545268.9580085,241,0.9888845086097717
1749545282.9628925,242,0.9872626066207886
1749545296.9800723,243,0.9883980751037598
1749545310.9758413,244,0.9911511540412903
1749545324.9291751,245,0.9919841885566711
1749545338.9422781,246,0.9856724143028259
1749545352.940171,247,0.9878872036933899
1749545366.9967575,248,0.9845715165138245
1749545380.961348,249,0.9853195548057556
1749545395.0020878,250,0.9801235795021057
1749545409.019077,251,0.9864973425865173
1749545423.0479033,252,0.9760746359825134
1749545437.0769303,253,0.9801777005195618
1749545451.075965,254,0.9760938286781311
1749545465.092004,255,0.9763506650924683
1749545479.0827081,256,0.9793547987937927
1749545493.0576198,257,0.9783332943916321
1749545507.106553,258,0.9828067421913147
1749545521.162969,259,0.9785585403442383
1749545535.1760645,260,0.9792792201042175
1749545549.328019,261,0.9762891530990601
1749545563.337795,262,0.9732288122177124
1749545577.3232074,263,0.9714800715446472
1749545591.2995749,264,0.9728063344955444
1749545605.2653556,265,0.9697601199150085
1749545619.2089028,266,0.9720804691314697
1749545633.2057858,267,0.9694730043411255
1749545647.161262,268,0.9682209491729736
1749545661.1368608,269,0.969877302646637
1749545675.541676,270,0.9645775556564331
1749545689.4688995,271,0.9684931635856628
1749545703.3697815,272,0.9654194712638855
1749545717.2825274,273,0.9651773571968079
1749545731.1718814,274,0.9646288156509399
1749545745.1089845,275,0.963838517665863
1749545758.999305,276,0.9623914361000061
1749545772.8963056,277,0.96052086353302
1749545786.7935505,278,0.9625424146652222
1749545800.7033367,279,0.969444215297699
1749545814.5843606,280,0.9598628282546997
1749545828.5004268,281,0.9564731121063232
1749545842.3973296,282,0.9638957977294922
1749545856.3153827,283,0.9570510983467102
1749545870.2179406,284,0.9627308249473572
1749545884.1259038,285,0.9641422033309937
1749545898.0219078,286,0.9573044776916504
1749545911.9282298,287,0.955466091632843
1749545925.9316134,288,0.9540783762931824
1749545939.9196906,289,0.9558886885643005
1749545953.915374,290,0.9553112387657166
1749545967.9225917,291,0.9536261558532715
1749545981.95989,292,0.9515901803970337
1749545995.9348376,293,0.9448491334915161
1749546009.9619298,294,0.950365424156189
1749546024.011007,295,0.944817841053009
1749546038.0413878,296,0.9495212435722351
1749546052.028462,297,0.9496896862983704
1749546066.0280309,298,0.9500572681427002
1749546080.0433779,299,0.9491691589355469
1749546094.066305,300,0.9515260457992554
1749546108.0336595,301,0.9474244713783264
1749546122.0118809,302,0.9453911781311035
1749546136.0077531,303,0.9471051096916199
1749546150.00927,304,0.940089762210846
1749546163.9912205,305,0.9416589736938477
1749546177.9860725,306,0.9418560266494751
1749546191.9789083,307,0.9409669041633606
1749546206.0021946,308,0.9406753778457642
1749546220.0016446,309,0.9409162998199463
1749546234.0011547,310,0.942949116230011
1749546247.983467,311,0.945464015007019
1749546262.0035539,312,0.935588538646698
1749546276.0059943,313,0.935239315032959
1749546289.9875371,314,0.9394000172615051
1749546303.9874651,315,0.9384514689445496
1749546317.9532723,316,0.9426795840263367
1749546331.939688,317,0.9315411448478699
1749546345.936165,318,0.9392125606536865
1749546359.9617078,319,0.9313549399375916
1749546374.0085964,320,0.934269905090332
1749546387.9921846,321,0.9257094264030457
1749546401.9487917,322,0.9348163604736328
1749546415.930389,323,0.9319442510604858
1749546429.9414568,324,0.9332676529884338
1749546443.96625,325,0.9334731101989746
1749546457.9812114,326,0.9301296472549438
1749546471.94917,327,0.9306275844573975
1749546485.9426749,328,0.9331909418106079
1749546499.8939083,329,0.9325723052024841
1749546513.8875918,330,0.9261479377746582
1749546527.8358157,331,0.9280470013618469
1749546541.840853,332,0.9213823080062866
1749546555.8604567,333,0.9261332154273987
1749546569.8766425,334,0.9257628917694092
1749546583.877781,335,0.9229563474655151
1749546597.859134,336,0.9249343872070312
1749546611.872171,337,0.9239677786827087
1749546625.8700342,338,0.926315426826477
1749546639.8629568,339,0.9213203191757202
1749546653.854639,340,0.9214443564414978
1749546667.8536742,341,0.9266822934150696
1749546681.8664446,342,0.9164741039276123
1749546695.8853998,343,0.9233026504516602
1749546709.8966618,344,0.9153413772583008
1749546723.9367175,345,0.9152523875236511
1749546737.9476316,346,0.9143811464309692
1749546751.9750993,347,0.9141230583190918
1749546765.9734724,348,0.9197067618370056
1749546779.912063,349,0.9096010327339172
1749546793.8792043,350,0.914491593837738
1749546807.9002442,351,0.911500871181488
1749546821.8527374,352,0.909155011177063
1749546835.8738177,353,0.9105845093727112
1749546849.8946025,354,0.9140355587005615
1749546863.9209204,355,0.9118050336837769
1749546878.0276957,356,0.9139664173126221
1749546892.0225372,357,0.9096527099609375
1749546905.9651408,358,0.9053141474723816
1749546919.9170997,359,0.91133713722229
1749546933.8711662,360,0.9099193811416626
1749546947.8598554,361,0.9105554223060608
1749546961.853837,362,0.9090680480003357
1749546975.838465,363,0.9041560292243958
1749546989.836608,364,0.9108560681343079
1749547003.8101306,365,0.9105659127235413
1749547017.722403,366,0.9097926020622253
1749547031.7122927,367,0.9037914872169495
1749547045.6912777,368,0.9054292440414429
1749547059.6471884,369,0.9054147005081177
1749547073.5924177,370,0.9049645066261292
1749547087.5310993,371,0.9054952263832092
1749547101.4908538,372,0.8994559645652771
1749547115.4318442,373,0.9005328416824341
1749547129.4080584,374,0.8990299105644226
1749547143.398974,375,0.9031211137771606
1749547157.356915,376,0.8971291780471802
1749547171.312367,377,0.8974472880363464
1749547185.298248,378,0.9032760262489319
1749547199.230976,379,0.8971325159072876
1749547213.21947,380,0.8984097242355347
1749547227.232708,381,0.9028022289276123
1749547241.190286,382,0.8981847763061523
1749547255.1634157,383,0.8960464000701904
1749547269.1192129,384,0.8987820744514465
1749547283.086987,385,0.9069322943687439
1749547297.012527,386,0.8984816670417786
1749547310.9777138,387,0.8947944045066833
1749547324.949311,388,0.891525387763977
1749547338.893451,389,0.9002493619918823
1749547352.807935,390,0.8967804312705994
1749547366.7569366,391,0.8918468952178955
1749547380.7185452,392,0.8983235955238342
1749547394.6834548,393,0.8953299522399902
1749547408.6556711,394,0.8960372805595398
1749547422.6394598,395,0.8955551385879517
1749547436.5941312,396,0.8887272477149963
1749547450.5883079,397,0.8909118175506592
1749547464.5749462,398,0.8897745013237
1749547478.584151,399,0.8963785171508789
1749547492.5861466,400,0.8893229365348816
1749547506.582523,401,0.8842089772224426
1749547520.5655708,402,0.8889786601066589
1749547534.5473452,403,0.8869345784187317
1749547548.4745917,404,0.8882879018783569
1749547562.4586427,405,0.8847079873085022
1749547576.456011,406,0.8902480006217957
1749547590.439024,407,0.8853225708007812
1749547604.3895023,408,0.8832750916481018
1749547618.3705938,409,0.8813532590866089
1749547632.2949336,410,0.8788891434669495
1749547646.2530587,411,0.8886603713035583
1749547660.2172828,412,0.8827415704727173
1749547674.218666,413,0.8838475942611694
1749547688.1865184,414,0.8817059993743896
1749547702.1552546,415,0.8804640173912048
1749547716.1795206,416,0.8777276277542114
1749547730.1387606,417,0.8764748573303223
1749547744.4849026,418,0.8796622157096863
1749547758.6111553,419,0.8783199787139893
1749547772.5629747,420,0.8792954087257385
1749547786.4684741,421,0.8779252171516418
1749547800.3851538,422,0.8748982548713684
1749547814.2986803,423,0.8844747543334961
1749547828.2072065,424,0.8867751359939575
1749547842.123384,425,0.8774412870407104
1749547856.0251658,426,0.8803383111953735
1749547869.936318,427,0.8721986413002014
1749547883.8378098,428,0.8767608404159546
1749547897.7512941,429,0.8762481212615967
1749547911.6671715,430,0.8820333480834961
1749547925.5604918,431,0.8737576603889465
1749547939.4617295,432,0.8731613159179688
1749547953.369537,433,0.8690316677093506
1749547967.2666585,434,0.8712105751037598
1749547981.1596737,435,0.8722923398017883
1749547995.0623922,436,0.8675848245620728
1749548009.0309017,437,0.8735380172729492
1749548023.000972,438,0.8686361312866211
1749548037.015129,439,0.8727143406867981
1749548051.000855,440,0.8661638498306274
1749548065.0109866,441,0.8746330738067627
1749548079.0190628,442,0.8771296739578247
1749548093.0372772,443,0.873467743396759
1749548107.0336168,444,0.8784394860267639
1749548121.0340118,445,0.8688913583755493
1749548135.0893233,446,0.8675373792648315
1749548149.091637,447,0.8726761937141418
1749548163.1064909,448,0.8635903596878052
1749548177.1055565,449,0.8655868172645569
