Wall time,Step,Value
1753543424.3238838,157,1.0523262023925781
1753543435.2310443,158,1.0512696504592896
1753543446.13201,159,1.0569672584533691
1753543457.0330787,160,1.0479917526245117
1753543468.413687,161,1.0495860576629639
1753543479.324288,162,1.0464329719543457
1753543490.2140825,163,1.050415277481079
1753543501.1151474,164,1.0495811700820923
1753543512.1719613,165,1.0480356216430664
1753543523.4884198,166,1.0443010330200195
1753543534.503938,167,1.037564992904663
1753543545.3999088,168,1.0387308597564697
1753543556.307278,169,1.039072036743164
1753543567.2103198,170,1.0390325784683228
1753543578.102323,171,1.0348387956619263
1753543589.015913,172,1.03350830078125
1753543599.911411,173,1.0396888256072998
1753543610.8204117,174,1.0333138704299927
1753543621.7219286,175,1.0375629663467407
1753543632.6074421,176,1.0370663404464722
1753543644.0941272,177,1.0352017879486084
1753543655.0723066,178,1.0329115390777588
1753543665.9885015,179,1.0318410396575928
1753543676.8902378,180,1.0318604707717896
1753543687.7724166,181,1.0283203125
1753543698.6933084,182,1.0310189723968506
1753543709.5870621,183,1.0298799276351929
1753543720.4925854,184,1.0293254852294922
1753543731.3776968,185,1.021807074546814
1753543742.2626204,186,1.0282011032104492
1753543753.1639965,187,1.0231951475143433
1753543764.6512449,188,1.0255151987075806
1753543775.5792902,189,1.0229501724243164
1753543786.4651806,190,1.018922209739685
1753543797.381355,191,1.0208406448364258
1753543808.3100958,192,1.0152803659439087
1753543819.2010255,193,1.019033432006836
1753543830.091386,194,1.0218122005462646
1753543840.9741259,195,1.0184204578399658
1753543851.871968,196,1.0155471563339233
1753543862.7521126,197,1.0141059160232544
1753543873.6516523,198,1.0127240419387817
1753543885.0320523,199,1.0133944749832153
1753543896.0478442,200,1.00996732711792
1753543906.9825385,201,1.0072556734085083
1753543917.8722558,202,1.0072530508041382
1753543928.7704275,203,1.0070637464523315
1753543939.6652155,204,1.0076402425765991
1753543950.5527568,205,1.003830909729004
1753543961.4365802,206,1.0042678117752075
1753543972.3058703,207,1.0090187788009644
1753543983.1940823,208,1.0080569982528687
1753543994.068057,209,1.0044485330581665
1753544005.4463758,210,1.0072602033615112
1753544016.3301609,211,1.0026798248291016
1753544027.341614,212,0.9976245760917664
1753544038.2402997,213,1.0031206607818604
1753544049.140941,214,0.9987940788269043
1753544060.0312963,215,1.0047403573989868
1753544070.9178882,216,1.0036171674728394
1753544081.7998497,217,1.0013635158538818
1753544092.6889274,218,0.9892468452453613
1753544103.5804641,219,0.99150550365448
1753544114.4630103,220,0.9877509474754333
1753544125.8213558,221,0.9946869611740112
1753544136.7094264,222,0.9879809021949768
1753544147.6281574,223,0.9892492294311523
1753544158.6340308,224,0.9851973652839661
1753544169.5308614,225,0.9824672937393188
1753544180.430578,226,0.9965315461158752
1753544191.3188918,227,0.9888209104537964
1753544202.2026653,228,0.9932032227516174
1753544213.0856843,229,0.9885916709899902
1753544223.977529,230,0.9876440167427063
1753544234.860082,231,0.9799197316169739
1753544246.3323183,232,0.9881207346916199
1753544257.2391634,233,0.9811763763427734
1753544268.115398,234,0.9862829446792603
1753544279.0266368,235,0.982414960861206
1753544290.1101527,236,0.9810906648635864
1753544301.001551,237,0.9793784022331238
1753544311.915008,238,0.973834753036499
1753544322.792148,239,0.9839051961898804
1753544333.6953573,240,0.9841938614845276
1753544344.5913188,241,0.9763050675392151
1753544355.473957,242,0.9711961150169373
1753544366.9183562,243,0.9703050255775452
1753544377.8152156,244,0.9727886319160461
1753544388.7054048,245,0.9716148376464844
1753544399.6071632,246,0.9700503349304199
1753544410.6410294,247,0.971642792224884
1753544421.5324318,248,0.9726662039756775
1753544432.4342134,249,0.9735261797904968
1753544443.3433452,250,0.9710757732391357
1753544454.2253568,251,0.9670960903167725
1753544465.112127,252,0.9669457077980042
1753544475.9908686,253,0.971368134021759
1753544487.324973,254,0.9709920883178711
1753544498.2142408,255,0.9623885750770569
1753544509.1306124,256,0.9674960374832153
1753544520.0512228,257,0.9606831073760986
1753544530.951749,258,0.968441903591156
1753544542.3157127,259,0.9665809869766235
1753544553.3900058,260,0.962900698184967
1753544564.2872322,261,0.9678870439529419
1753544575.1925206,262,0.9575427770614624
1753544586.0936456,263,0.9656750559806824
1753544596.9841287,264,0.95853191614151
1753544607.8856025,265,0.9585009217262268
1753544618.7946503,266,0.9613943099975586
1753544629.6952658,267,0.9555050134658813
1753544640.5933216,268,0.9543193578720093
1753544651.4821532,269,0.9545683264732361
1753544662.751115,270,0.9572923183441162
1753544673.8964322,271,0.9531579613685608
1753544684.8027127,272,0.9541395306587219
1753544695.7207408,273,0.9579572677612305
1753544706.6233246,274,0.9560194611549377
1753544717.5243175,275,0.9496273398399353
1753544728.8385315,276,0.9465839862823486
1753544739.7320905,277,0.9509083032608032
1753544750.6430044,278,0.9488739967346191
1753544761.53266,279,0.953982412815094
1753544772.4421484,280,0.9581785798072815
1753544783.7711356,281,0.9500603675842285
1753544794.750043,282,0.943292498588562
1753544805.7815528,283,0.9496445655822754
1753544816.6976542,284,0.9472236633300781
1753544827.6022196,285,0.94986891746521
1753544838.5132096,286,0.9435274600982666
1753544849.8409777,287,0.9374244213104248
1753544860.74784,288,0.9358299374580383
1753544871.9761033,289,0.9401247501373291
1753544883.1500905,290,0.942182719707489
1753544894.5508025,291,0.9421492218971252
1753544905.9298568,292,0.9470007419586182
1753544917.3126516,293,0.9366183280944824
1753544928.6631384,294,0.9368991851806641
1753544939.819161,295,0.9387253522872925
1753544951.1614745,296,0.9389389753341675
1753544962.592874,297,0.9368535876274109
1753544973.8274837,298,0.9352781772613525
1753544985.2682216,299,0.9380413889884949
1753544996.5867813,300,0.9337711334228516
1753545007.8077686,301,0.9364113211631775
1753545018.9953654,302,0.9282480478286743
1753545030.208356,303,0.9319076538085938
1753545041.7838695,304,0.9387244582176208
1753545053.1632295,305,0.9278294444084167
1753545064.563314,306,0.9290115833282471
1753545075.8078096,307,0.9292591214179993
1753545087.14431,308,0.9296239018440247
1753545098.3506336,309,0.9222145080566406
1753545109.6795874,310,0.923514723777771
1753545121.091996,311,0.9249990582466125
1753545132.4767437,312,0.9280208349227905
1753545144.514776,313,0.9267988801002502
1753545156.9337234,314,0.9246128797531128
1753545169.3227007,315,0.9221636056900024
1753545181.6845005,316,0.9281723499298096
1753545194.0586684,317,0.9162593483924866
1753545206.6168966,318,0.9249727129936218
1753545218.3714566,319,0.9194474816322327
1753545229.6968057,320,0.9232297539710999
1753545241.0708888,321,0.9204002618789673
1753545252.5011675,322,0.9237097501754761
1753545263.7547019,323,0.9385265707969666
1753545274.9768188,324,0.9190429449081421
1753545286.1304522,325,0.9180812239646912
1753545297.3373845,326,0.920401394367218
1753545308.6545954,327,0.9256106615066528
1753545319.9590747,328,0.9168320298194885
1753545331.2595131,329,0.9150373339653015
1753545342.7196298,330,0.9131664633750916
1753545354.048838,331,0.9138104915618896
1753545365.3693535,332,0.9157901406288147
1753545376.6748118,333,0.9185153841972351
1753545388.0342724,334,0.9194298982620239
1753545399.315366,335,0.9196965098381042
1753545410.6114137,336,0.9086022973060608
1753545421.958397,337,0.9071463346481323
1753545433.2928917,338,0.9059780836105347
1753545444.5831187,339,0.9088931083679199
1753545455.891658,340,0.9083723425865173
1753545467.315849,341,0.9130949378013611
1753545478.6151314,342,0.9091376662254333
1753545489.9294002,343,0.9126232266426086
1753545501.2179112,344,0.9122284054756165
1753545512.5040867,345,0.9017499685287476
1753545523.8530114,346,0.9051367044448853
1753545535.144327,347,0.9138790369033813
1753545546.433828,348,0.9070665240287781
1753545557.7497485,349,0.9001349806785583
1753545569.060215,350,0.9014192223548889
1753545580.3667588,351,0.9039084911346436
1753545591.6692085,352,0.9041066765785217
1753545603.1044421,353,0.8986983299255371
1753545614.3925648,354,0.9043542146682739
1753545625.6557932,355,0.9062725901603699
1753545636.9272537,356,0.9043201208114624
1753545648.2073188,357,0.898145854473114
1753545659.4768698,358,0.9052525758743286
1753545670.8350003,359,0.9017447829246521
1753545682.1194503,360,0.8981890678405762
1753545693.404571,361,0.9012306332588196
1753545704.6866376,362,0.8928013443946838
1753545715.9651523,363,0.8989126682281494
1753545727.322536,364,0.8995693325996399
1753545738.7438369,365,0.8953282237052917
1753545750.103221,366,0.9014274477958679
1753545761.3544426,367,0.8913222551345825
1753545772.641508,368,0.8981103301048279
1753545783.926688,369,0.8907495737075806
1753545795.2503476,370,0.8904635906219482
1753545806.544793,371,0.8891465067863464
1753545817.8368287,372,0.8936863541603088
1753545829.1461823,373,0.8926962018013
1753545840.4302928,374,0.8910138010978699
1753545851.7095451,375,0.8902322053909302
1753545863.0120895,376,0.8879901170730591
1753545874.4581425,377,0.8862144351005554
1753545885.8429918,378,0.8942833542823792
1753545897.2576072,379,0.8903408050537109
1753545908.70328,380,0.8883755803108215
1753545919.9891279,381,0.8862698078155518
1753545931.257911,382,0.8868612051010132
1753545942.5857816,383,0.8849104642868042
1753545953.952354,384,0.8824948072433472
1753545965.3779364,385,0.8926742672920227
1753545976.748046,386,0.8867337703704834
1753545988.0637627,387,0.8821195960044861
1753545999.365474,388,0.8827388286590576
1753546010.8412302,389,0.8828833699226379
1753546022.202687,390,0.8911634087562561
1753546033.6664388,391,0.8779594302177429
1753546045.0799725,392,0.8874757885932922
1753546056.402722,393,0.8857479691505432
1753546067.7841444,394,0.8857388496398926
1753546079.1244884,395,0.8835151195526123
1753546090.4795837,396,0.8780706524848938
1753546101.835113,397,0.8775168061256409
1753546113.2402875,398,0.8766739368438721
1753546124.5610478,399,0.8769140839576721
1753546136.0154843,400,0.8698524236679077
1753546147.3372245,401,0.8772978186607361
1753546158.6548533,402,0.8812539577484131
1753546169.9796073,403,0.8759282231330872
1753546181.325552,404,0.8760252594947815
1753546192.7134361,405,0.879338800907135
1753546203.9873443,406,0.8793935179710388
1753546215.035338,407,0.8768853545188904
1753546226.0882673,408,0.8723358511924744
1753546237.152183,409,0.8722581267356873
1753546248.2767766,410,0.8746212124824524
1753546259.3440309,411,0.8742770552635193
1753546270.5803885,412,0.8753054738044739
1753546281.6313617,413,0.8722379207611084
1753546292.6924329,414,0.8711766600608826
1753546303.7462983,415,0.8746090531349182
1753546314.891439,416,0.8755562901496887
1753546326.2258341,417,0.8739791512489319
1753546337.3878787,418,0.8730480670928955
1753546348.5902555,419,0.8750848174095154
1753546359.7475889,420,0.872020959854126
1753546370.9017265,421,0.8707512617111206
1753546381.973073,422,0.8702810406684875
1753546393.1873846,423,0.8711335062980652
1753546404.4602551,424,0.8702234029769897
1753546415.4893916,425,0.8691785335540771
1753546426.4839785,426,0.8707671165466309
1753546437.4922972,427,0.8796678781509399
1753546448.5066214,428,0.8630350828170776
1753546459.5101464,429,0.8688735961914062
1753546470.5783453,430,0.8720812797546387
1753546481.9386663,431,0.8656583428382874
1753546493.1329477,432,0.859356701374054
1753546504.4377732,433,0.8632308840751648
1753546515.7509778,434,0.8660362362861633
1753546526.896768,435,0.8633180260658264
1753546538.1158621,436,0.8699705600738525
1753546549.2056875,437,0.865206778049469
1753546560.2462654,438,0.8657182455062866
1753546571.4201877,439,0.8695273995399475
1753546582.5082068,440,0.8577584624290466
1753546593.5588174,441,0.8682295680046082
1753546604.6928318,442,0.8626239895820618
1753546615.7916794,443,0.8560432195663452
1753546626.8388615,444,0.8573196530342102
1753546637.8748062,445,0.8611401319503784
1753546648.9560914,446,0.8618057370185852
1753546660.1133857,447,0.8621225953102112
1753546671.1616023,448,0.8597769737243652
1753546682.1844108,449,0.8571849465370178
1753546693.1947129,450,0.8586570620536804
1753546704.2207775,451,0.86086505651474
1753546715.2404268,452,0.8535184264183044
1753546726.2651625,453,0.8577007055282593
1753546737.2710483,454,0.8614216446876526
1753546748.2935414,455,0.8619198799133301
1753546759.3083718,456,0.8550023436546326
1753546770.32951,457,0.8555015921592712
1753546781.3713028,458,0.856307864189148
1753546792.5097547,459,0.859623372554779
1753546803.5368257,460,0.852521538734436
1753546814.555158,461,0.8583299517631531
1753546825.5725296,462,0.8584342002868652
1753546836.5799978,463,0.8550764918327332
1753546847.6050804,464,0.852593719959259
1753546858.637579,465,0.8524892330169678
1753546869.648322,466,0.8555951714515686
1753546880.6795864,467,0.8583852052688599
1753546891.6903765,468,0.8581730723381042
1753546902.9794593,469,0.855833888053894
1753546914.2190142,470,0.858957052230835
1753546925.5709345,471,0.8553178310394287
1753546936.8568518,472,0.8543343544006348
1753546947.891359,473,0.8529230952262878
1753546958.8987868,474,0.8509323000907898
1753546969.9235103,475,0.8499438762664795
1753546980.9535408,476,0.8511859178543091
1753546991.9813898,477,0.8466653823852539
1753547003.0099869,478,0.8474125862121582
1753547014.0302825,479,0.8518176674842834
1753547025.0459833,480,0.8454852104187012
1753547036.0646296,481,0.8460965752601624
1753547047.1069765,482,0.8469168543815613
1753547058.2265966,483,0.8456368446350098
1753547069.2304022,484,0.8519226312637329
1753547080.2840292,485,0.8526086807250977
1753547091.317248,486,0.844795823097229
1753547102.526254,487,0.8469145894050598
1753547113.5845826,488,0.8385065197944641
1753547124.627018,489,0.8492604494094849
1753547135.6545281,490,0.8462051153182983
1753547146.6858022,491,0.8461153507232666
1753547157.736255,492,0.8458601236343384
1753547168.7801418,493,0.8458969593048096
1753547179.9458156,494,0.8488548994064331
1753547191.0034933,495,0.841253936290741
1753547202.0541456,496,0.840339720249176
1753547213.1460898,497,0.8406440615653992
1753547224.2217877,498,0.843322217464447
1753547235.2786634,499,0.8409242630004883
1753547246.3541641,500,0.847526490688324
1753547257.4284174,501,0.8412323594093323
1753547268.595382,502,0.8460409045219421
1753547279.61557,503,0.8426274657249451
1753547290.6252334,504,0.8398242592811584
1753547301.645141,505,0.8345338702201843
1753547312.8352144,506,0.8404222130775452
1753547324.0602918,507,0.83625727891922
1753547335.4985828,508,0.8485903143882751
1753547346.8674128,509,0.8444821238517761
1753547358.0198457,510,0.8407462239265442
1753547369.2444828,511,0.8413374423980713
1753547380.537833,512,0.834241509437561
1753547391.626127,513,0.838096022605896
1753547402.925458,514,0.8338413834571838
1753547413.9695196,515,0.8346189856529236
1753547425.2068667,516,0.840052604675293
1753547436.7440157,517,0.8399915099143982
1753547448.387982,518,0.8350086808204651
1753547459.9903913,519,0.8373801112174988
1753547471.489359,520,0.8360044956207275
1753547483.0599015,521,0.8426204323768616
1753547494.5748327,522,0.8402931690216064
1753547506.1095538,523,0.8305299878120422
1753547517.6274934,524,0.8416831493377686
1753547529.1587021,525,0.8307780027389526
1753547540.740029,526,0.8373024463653564
1753547552.2718215,527,0.8381382822990417
1753547563.861093,528,0.830588698387146
1753547575.450046,529,0.8323919177055359
1753547587.1514509,530,0.8312328457832336
1753547598.783653,531,0.835274875164032
1753547609.9669044,532,0.832782506942749
1753547621.5130455,533,0.8379247784614563
1753547633.0334275,534,0.827947735786438
1753547644.6128955,535,0.834011971950531
1753547656.2323048,536,0.8283639550209045
1753547667.7773888,537,0.8346049189567566
1753547679.3553088,538,0.8318775296211243
1753547690.8893015,539,0.8296061158180237
1753547702.4124472,540,0.8321403861045837
1753547714.0590298,541,0.831587553024292
1753547725.6386445,542,0.8327113389968872
1753547737.2406704,543,0.8316648602485657
1753547748.7905648,544,0.832973837852478
1753547760.31688,545,0.8243939876556396
1753547771.60029,546,0.8345265984535217
