Wall time,Step,Value
1749531178.5563004,130,0.9053136110305786
1749531207.5616386,131,0.9048269987106323
1749531236.5880017,132,0.9087234139442444
1749531265.5544415,133,0.9038388133049011
1749531294.582122,134,0.9041709899902344
1749531323.9046936,135,0.9042359590530396
1749531353.2762377,136,0.8967334628105164
1749531382.3058443,137,0.8984987735748291
1749531411.2749686,138,0.8983762860298157
1749531440.4337769,139,0.8960625529289246
1749531469.568956,140,0.8903102874755859
1749531498.8852031,141,0.8967369794845581
1749531527.9194574,142,0.8968908190727234
1749531557.0108786,143,0.8888865113258362
1749531586.025783,144,0.8881020545959473
1749531615.2618587,145,0.8900920152664185
1749531644.916306,146,0.8908727169036865
1749531674.0676818,147,0.8879678845405579
1749531703.1632476,148,0.8886160850524902
1749531732.161492,149,0.8828587532043457
1749531761.1301005,150,0.8833451867103577
1749531790.1057265,151,0.8822975158691406
1749531819.0644429,152,0.8835092782974243
1749531848.017876,153,0.8821171522140503
1749531876.9564238,154,0.8810605406761169
1749531905.894918,155,0.8770502805709839
1749531934.9346578,156,0.8741669654846191
1749531964.0043306,157,0.874329149723053
1749531993.2241776,158,0.8771117925643921
1749532022.2341769,159,0.8743205070495605
1749532051.2048168,160,0.8723209500312805
1749532080.169225,161,0.8698474764823914
1749532109.1119525,162,0.8658437728881836
1749532138.088991,163,0.8688006401062012
1749532167.370043,164,0.8653185963630676
1749532196.4532516,165,0.8690263032913208
1749532225.4235702,166,0.8688068985939026
1749532254.4217377,167,0.8644865155220032
1749532283.3971636,168,0.8617758750915527
1749532312.3743994,169,0.8588669896125793
1749532341.3330631,170,0.8628648519515991
1749532370.3025348,171,0.8693373799324036
1749532399.2755396,172,0.8581739664077759
1749532428.329043,173,0.8565303087234497
1749532457.8459427,174,0.8662714958190918
1749532486.933775,175,0.860275149345398
1749532516.3370144,176,0.860943078994751
1749532545.35298,177,0.8535284996032715
1749532574.6215868,178,0.8570036292076111
1749532603.6865573,179,0.8564852476119995
1749532632.7471447,180,0.8519371151924133
1749532661.7186563,181,0.8527219295501709
1749532690.7022452,182,0.8490755558013916
1749532719.771445,183,0.846002995967865
1749532748.733793,184,0.8461585640907288
1749532777.7356684,185,0.8410898447036743
1749532806.950169,186,0.8469198942184448
1749532835.9711173,187,0.8462502956390381
1749532865.0985053,188,0.8452657461166382
1749532894.1672394,189,0.8444734811782837
1749532923.1714199,190,0.8410254716873169
1749532952.1468856,191,0.848025918006897
1749532981.1698723,192,0.8483352661132812
1749533010.7468,193,0.8433506488800049
1749533040.063093,194,0.8385215997695923
1749533069.7813103,195,0.8401151895523071
1749533098.9497087,196,0.8399185538291931
1749533128.1630704,197,0.8425912261009216
1749533157.2939656,198,0.8388746976852417
1749533186.4084554,199,0.8375750184059143
1749533215.652586,200,0.8378632664680481
1749533244.6405394,201,0.831973671913147
1749533273.6045804,202,0.838535726070404
1749533302.5857365,203,0.8323752284049988
1749533331.5823364,204,0.8392190337181091
1749533360.954994,205,0.8403075337409973
1749533390.1137462,206,0.8332656025886536
1749533419.3688488,207,0.8267601132392883
1749533448.3190136,208,0.8275647163391113
1749533477.2837653,209,0.831256091594696
1749533506.2779996,210,0.832313597202301
1749533535.4052484,211,0.8302995562553406
1749533565.2892375,212,0.8297233581542969
1749533594.8700533,213,0.8263084292411804
1749533624.199621,214,0.8294649124145508
1749533653.253635,215,0.8269985318183899
1749533682.701717,216,0.8216418623924255
1749533711.689354,217,0.8272789120674133
1749533740.677703,218,0.825420081615448
1749533769.9368804,219,0.822870671749115
1749533799.516483,220,0.8222424983978271
1749533829.4719489,221,0.8233894109725952
1749533859.3557377,222,0.8219960331916809
1749533889.1595244,223,0.8221048712730408
1749533918.1952198,224,0.817167341709137
1749533947.3277404,225,0.8182451725006104
1749533976.5989492,226,0.813545286655426
1749534005.8761656,227,0.8171530961990356
1749534035.3577003,228,0.8152567148208618
1749534064.6801221,229,0.8250436782836914
1749534093.8383546,230,0.817298948764801
1749534123.0713036,231,0.8120834231376648
1749534152.156123,232,0.8244562745094299
1749534181.1588328,233,0.8137565851211548
1749534210.684317,234,0.8205785751342773
1749534239.824791,235,0.8203383684158325
1749534268.8250315,236,0.8127063512802124
1749534297.8603678,237,0.8075236678123474
1749534326.8938591,238,0.8100520372390747
1749534355.9784093,239,0.8110209703445435
1749534385.0273714,240,0.8106563091278076
1749534414.0538628,241,0.8111767768859863
1749534443.0799623,242,0.8093795776367188
1749534472.0778642,243,0.8147879838943481
1749534501.0761018,244,0.807954728603363
1749534530.0807908,245,0.8091268539428711
1749534559.0963461,246,0.8035646677017212
1749534588.2686536,247,0.7998382449150085
1749534617.4394035,248,0.8046070337295532
1749534646.4739504,249,0.8070251941680908
1749534675.7093441,250,0.8080360293388367
1749534704.8250275,251,0.7997767329216003
1749534733.8643012,252,0.8011886477470398
1749534762.8838758,253,0.798413872718811
1749534792.0480723,254,0.799714207649231
1749534821.13567,255,0.8098255395889282
1749534850.125304,256,0.7998549938201904
1749534879.1145713,257,0.7976351976394653
1749534908.124367,258,0.7995443344116211
1749534937.1256604,259,0.7984293699264526
1749534966.1414208,260,0.8047311902046204
1749534995.1764503,261,0.8114349842071533
1749535024.212981,262,0.806111216545105
1749535053.223819,263,0.8005907535552979
1749535082.253565,264,0.8025242686271667
1749535111.2663603,265,0.7983270287513733
1749535140.2950084,266,0.7983846068382263
1749535169.3369696,267,0.7951123714447021
1749535198.344623,268,0.7932019233703613
1749535227.3589218,269,0.7909025549888611
1749535256.4024715,270,0.7934060096740723
1749535285.4286165,271,0.8027390241622925
1749535314.4620008,272,0.7960073947906494
1749535343.4771593,273,0.7965869903564453
1749535372.616454,274,0.7886129021644592
1749535401.9681578,275,0.7987686991691589
1749535431.1802063,276,0.792443573474884
1749535460.2028928,277,0.7901603579521179
1749535489.860968,278,0.7929179668426514
1749535519.004818,279,0.7875330448150635
1749535548.5610712,280,0.7960708737373352
1749535577.8505101,281,0.789695143699646
1749535606.8910756,282,0.7887534499168396
1749535636.2070432,283,0.7915461659431458
1749535665.4108002,284,0.7880929112434387
1749535694.6877656,285,0.7892569303512573
1749535723.8447027,286,0.7844172716140747
1749535752.9262476,287,0.7882519364356995
1749535782.2557685,288,0.7822473049163818
1749535811.2494667,289,0.7927979230880737
1749535840.2607925,290,0.7849079966545105
1749535869.277809,291,0.7870572209358215
1749535898.7205172,292,0.7857925295829773
1749535927.8160152,293,0.7920727133750916
1749535957.028925,294,0.7831050157546997
1749535986.4585516,295,0.7842123508453369
1749536015.5344312,296,0.7849398851394653
1749536044.536837,297,0.7810384631156921
1749536073.590258,298,0.7801701426506042
1749536102.5311732,299,0.78847336769104
1749536131.5059211,300,0.7832595705986023
1749536160.5264907,301,0.7798519730567932
1749536189.5389488,302,0.7814226746559143
1749536218.5403643,303,0.7958990335464478
1749536247.5520313,304,0.7811349034309387
1749536276.6776626,305,0.7809993028640747
1749536305.8083375,306,0.7775787711143494
1749536334.8065834,307,0.7800835967063904
1749536363.8386385,308,0.7813244462013245
1749536392.8704274,309,0.7873247861862183
1749536421.885052,310,0.7785524725914001
1749536450.8948321,311,0.7794317603111267
1749536480.3065562,312,0.7792196273803711
1749536509.3785088,313,0.7862533330917358
1749536538.4036992,314,0.798384964466095
1749536567.4716585,315,0.7933608293533325
1749536596.4943476,316,0.780248761177063
1749536625.5297825,317,0.7895965576171875
1749536654.870615,318,0.7787901759147644
1749536684.4713948,319,0.7735245823860168
1749536714.4209774,320,0.784719705581665
